Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
27.1,0.0,0.0,0.0,71.8,1.0179,-0.0707,0.1651,0.0,0.0,0.0,P
27.0,0.0,0.0,0.0,71.5,1.0188,-0.0709,0.1684,0.0,0.0,0.0,P
27.0,0.0,0.0,0.0,71.2,1.0164,-0.0724,0.1734,0.0,0.0,0.0,P
27.0,0.0,0.0,0.0,71.0,1.0162,-0.0654,0.1734,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.3,1.0165,-0.0646,0.17,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.1,1.0175,-0.0573,0.1676,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.1,1.0176,-0.0603,0.1672,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,71.2,1.0187,-0.0579,0.1657,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,71.4,1.0193,-0.0587,0.1656,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,71.5,1.019,-0.0581,0.162,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,71.2,1.0178,-0.0573,0.1616,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,71.3,1.0184,-0.0578,0.1631,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.4,1.0195,-0.0582,0.1638,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.5,1.0192,-0.0562,0.1662,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.5,1.0203,-0.0548,0.1643,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,71.7,1.0198,-0.0566,0.1677,0.0,0.0,0.0,P
26.9,0.0,0.0,0.0,72.2,1.0201,-0.0554,0.171,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,72.6,1.0191,-0.0572,0.1723,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,73.0,1.0187,-0.058,0.168,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,73.0,1.019,-0.0598,0.1694,0.0,0.0,0.0,P
26.8,0.0,0.0,0.0,73.5,1.0189,-0.0575,0.171,0.0,0.0,0.0,P
26.7,0.0,0.0,0.0,74.0,1.0187,-0.0572,0.1683,0.0,0.0,0.0,P
26.6,0.0,0.0,0.0,74.5,1.0187,-0.0593,0.1687,0.0,0.0,0.0,P
26.4,0.0,0.0,0.0,74.6,1.0188,-0.0593,0.1682,0.0,0.0,0.0,P
26.3,0.0,0.0,0.0,75.1,1.0188,-0.0611,0.1695,0.0,0.0,0.0,P
26.1,0.0,0.0,0.0,75.5,1.0183,-0.0626,0.1722,0.0,0.0,0.0,P
26.0,0.0,0.0,0.0,75.8,1.0176,-0.0618,0.1732,0.0,0.0,0.0,P
25.9,0.0,0.0,0.0,76.1,1.0178,-0.0621,0.1727,0.0,0.0,0.0,P
25.8,0.0,0.0,0.0,76.3,1.019,-0.0636,0.175,0.0,0.0,0.0,P
25.8,0.0,0.0,0.0,76.5,1.0183,-0.0659,0.1721,0.0,0.0,0.0,P
25.7,0.0,0.0,0.0,76.6,1.0184,-0.0676,0.1719,0.0,0.0,0.0,P
25.6,0.0,0.0,0.0,76.7,1.0167,-0.0676,0.174,0.0,0.0,0.0,P
25.6,0.0,0.0,0.0,76.6,1.0166,-0.0684,0.173,0.0,0.0,0.0,P
25.6,0.0,0.0,0.0,76.4,1.0157,-0.0692,0.1746,0.0,0.0,0.0,P
25.6,0.0,0.0,0.0,76.0,1.0165,-0.0685,0.1769,0.0,0.0,0.0,P
25.7,0.0,0.0,0.0,76.3,1.0167,-0.0694,0.1791,0.0,0.0,0.0,P
25.8,0.0,0.0,0.0,76.2,1.0164,-0.0686,0.1787,0.0,0.0,0.0,P
25.9,0.0,0.0,0.0,76.2,1.0166,-0.067,0.1774,0.0,0.0,0.0,P
26.0,0.0,0.0,0.0,76.3,1.0162,-0.0658,0.1761,0.0,0.0,0.0,P
26.0,0.0,0.0,0.0,76.4,1.0164,-0.0664,0.1771,0.0,0.0,0.0,P
26.1,0.0,0.0,0.0,76.4,1.0163,-0.0647,0.1796,0.0,0.0,0.0,P
26.2,0.0,0.0,0.0,76.3,1.015,-0.0634,0.1786,0.0,0.0,0.0,P
26.3,0.0,0.0,0.0,76.0,1.0154,-0.0629,0.1788,0.0,0.0,0.0Q,P
0.0,0.0,61.9,62.3,75.6,0.0279,0.3523,-0.906,0.0,0.0,0.0,Q
0.0,0.0,60.5,62.8,75.6,0.0264,0.3515,-0.9063,0.0,0.0,0.0,Q
0.0,0.0,59.9,63.4,75.7,0.0265,0.3501,-0.9062,0.0,0.0,0.0,Q
0.0,0.0,59.3,63.7,75.6,0.0246,0.3497,-0.9059,0.0,0.0,0.0,Q
0.0,0.0,58.6,63.9,75.6,0.0237,0.3493,-0.9078,0.0,0.0,0.0,Q
0.0,0.0,58.2,64.1,75.4,0.0234,0.3482,-0.9077,0.0,0.0,0.0,Q
0.0,0.0,56.5,64.6,75.2,0.0224,0.3492,-0.9069,0.0,0.0,0.0,Q
0.0,0.0,54.9,65.0,75.0,0.0217,0.3485,-0.9087,0.0,0.0,0.0,Q
0.0,0.0,52.9,65.1,74.8,0.0219,0.3491,-0.909,0.0,0.0,0.0,Q
3.6,0.0,51.4,65.3,74.8,0.0228,0.3483,-0.9084,0.0,0.0,0.0,Q
4.4,0.0,49.5,65.5,74.7,0.0238,0.348,-0.9099,0.0,0.0,0.0,Q
6.0,0.0,47.8,65.6,74.7,0.0251,0.3468,-0.9103,0.0,0.0,0.0,Q
7.8,0.0,45.7,65.6,74.6,0.026,0.3456,-0.9102,0.0,0.0,0.0,Q
9.1,0.0,45.4,65.8,74.6,0.0264,0.3453,-0.9087,0.0,0.0,0.0,Q
10.1,0.0,45.1,66.0,74.6,0.028,0.3456,-0.9089,0.0,0.0,0.0,Q
11.0,0.0,44.7,66.2,74.5,0.0285,0.3474,-0.9094,0.0,0.0,0.0,Q
11.7,0.0,44.5,66.3,74.4,0.0278,0.3464,-0.9103,0.0,0.0,0.0,Q
12.3,0.0,44.7,66.8,74.4,0.0289,0.3484,-0.9105,0.0,0.0,0.0,Q
12.9,0.0,44.7,67.1,74.4,0.029,0.3482,-0.9085,0.0,0.0,0.0,Q
13.4,0.0,46.3,67.7,74.6,0.027,0.3473,-0.9102,0.0,0.0,0.0,Q
13.9,0.0,48.0,67.9,74.6,0.0289,0.3497,-0.9105,0.0,0.0,0.0,Q
14.1,0.0,50.7,68.0,74.5,0.0306,0.3509,-0.9075,0.0,0.0,0.0,Q
14.5,0.0,52.5,68.1,74.4,0.0294,0.3483,-0.9062,0.0,0.0,0.0,Q
14.5,0.0,53.7,68.3,74.4,0.0269,0.3484,-0.9093,0.0,0.0,0.0,Q
14.3,0.0,54.5,68.5,74.4,0.0296,0.3518,-0.9101,0.0,0.0,0.0,Q
14.2,0.0,56.6,68.5,74.3,0.0308,0.3504,-0.9072,0.0,0.0,0.0,Q
14.0,0.0,55.8,68.6,74.2,0.0296,0.348,-0.9073,0.0,0.0,0.0,Q
13.8,0.0,54.3,68.5,74.1,0.0295,0.3483,-0.9093,0.0,0.0,0.0,Q
13.6,0.0,52.5,68.7,74.0,0.0317,0.352,-0.9086,0.0,0.0,0.0,Q
13.5,0.0,50.8,68.8,74.0,0.0332,0.3503,-0.9078,0.0,0.0,0.0,Q
13.5,0.0,48.9,68.9,74.0,0.0317,0.3506,-0.9051,0.0,0.0,0.0,Q
13.5,0.0,48.3,69.0,74.1,0.0319,0.3524,-0.9081,0.0,0.0,0.0,Q
13.5,0.0,47.6,69.1,74.2,0.0345,0.3542,-0.9073,0.0,0.0,0.0,Q
13.3,0.0,47.4,69.1,74.3,0.0363,0.3545,-0.9059,0.0,0.0,0.0,Q
13.0,0.0,46.2,69.1,74.2,0.0346,0.3529,-0.9066,0.0,0.0,0.0,Q
12.8,0.0,45.3,69.2,74.2,0.0357,0.3541,-0.9069,0.0,0.0,0.0,Q
12.6,0.0,44.1,69.3,74.2,0.0392,0.3586,-0.905,0.0,0.0,0.0,Q
12.3,0.0,43.8,69.5,74.2,0.0397,0.3574,-0.9026,0.0,0.0,0.0,Q
11.7,0.0,41.7,69.4,74.1,0.0383,0.356,-0.9043,0.0,0.0,0.0,Q
11.3,0.0,39.9,69.3,74.0,0.0392,0.3586,-0.9068,0.0,0.0,0.0,Q
10.8,0.0,38.1,69.3,74.0,0.0429,0.3611,-0.9051,0.0,0.0,0.0,Q
10.4,0.0,36.4,69.3,74.0,0.043,0.3604,-0.9025,0.0,0.0,0.0,Q
9.9,0.0,34.9,69.2,74.0,0.04,0.3582,-0.9051,0.0,0.0,0.0,Q
9.8,0.0,33.2,69.0,73.9,0.0408,0.3618,-0.9067,0.0,0.0,0.0,Q
9.5,0.0,31.4,68.8,73.9,0.0444,0.3649,-0.9041,0.0,0.0,0.0,Q
9.3,0.0,29.6,68.7,74.0,0.0448,0.3623,-0.9018,0.0,0.0,0.0,Q
9.3,0.0,28.1,68.5,74.1,0.0431,0.3603,-0.9063,0.0,0.0,0.0,Q
9.6,0.0,27.5,68.4,74.1,0.0448,0.3633,-0.9057,0.0,0.0,0.0,Q
9.6,0.0,28.0,68.2,74.2,0.0486,0.366,-0.9037,0.0,0.0,0.0,Q
8.6,0.0,28.7,68.2,74.2,0.0476,0.3626,-0.9025,0.0,0.0,0.0,Q
7.8,0.0,26.6,68.0,74.5,0.0463,0.3615,-0.9048,0.0,0.0,0.0,Q
7.1,0.0,26.1,68.1,74.9,0.0474,0.3662,-0.9051,0.0,0.0,0.0,Q
7.9,0.0,27.4,68.5,75.4,0.0492,0.3704,-0.9035,0.0,0.0,0.0,Q
8.3,0.0,28.2,68.0,75.7,0.0502,0.3679,-0.9013,0.0,0.0,0.0,Q
9.5,0.0,28.3,67.8,76.0,0.048,0.3655,-0.9035,0.0,0.0,0.0,Q
9.9,0.0,29.9,68.0,76.3,0.0465,0.3662,-0.9042,0.0,0.0,0.0,Q
10.7,0.0,31.1,68.1,76.5,0.0471,0.3704,-0.9039,0.0,0.0,0.0,Q
11.3,0.0,30.5,68.3,76.8,0.0486,0.3719,-0.9026,0.0,0.0,0.0,Q
12.4,0.0,29.8,68.5,77.1,0.0485,0.3709,-0.9025,0.0,0.0,0.0,Q
14.1,0.0,32.0,68.7,77.4,0.0482,0.3713,-0.902,0.0,0.0,0.0,Q
15.4,0.0,32.0,69.0,77.7,0.0486,0.3712,-0.9033,0.0,0.0,0.0,Q
16.7,0.0,33.2,69.2,78.1,0.0493,0.3723,-0.9004,0.0,0.0,0.0,Q
16.5,0.0,32.7,69.6,78.5,0.0483,0.3714,-0.9007,0.0,0.0,0.0,Q
20.3,100.0,0.0,78.6,77.1,1.0225,-0.0195,-0.0937,0.0,0.0,0.0,R
20.3,100.0,0.0,78.4,77.1,1.0253,-0.0194,-0.0903,0.0,0.0,0.0,R
20.2,100.0,0.0,78.4,77.1,1.0261,-0.0202,-0.0879,0.0,0.0,0.0,R
20.2,100.0,0.0,78.4,77.1,1.0262,-0.0196,-0.0848,0.0,0.0,0.0,R
20.1,100.0,0.0,78.4,77.1,1.0256,-0.0176,-0.0831,0.0,0.0,0.0,R
19.9,100.0,0.0,78.4,77.1,1.0246,-0.017,-0.0811,0.0,0.0,0.0,R
19.6,100.0,0.0,78.4,77.2,1.0245,-0.0165,-0.0813,0.0,0.0,0.0,R
19.4,100.0,0.0,78.3,77.2,1.0235,-0.0167,-0.0806,0.0,0.0,0.0,R
19.3,100.0,0.0,78.3,77.2,1.0233,-0.0169,-0.0826,0.0,0.0,0.0,R
19.0,100.0,0.0,78.5,77.6,1.0222,-0.0271,-0.0836,0.0,0.0,0.0,R
19.1,100.0,0.0,78.5,77.6,1.0224,-0.0269,-0.0823,0.0,0.0,0.0,R
19.2,100.0,0.0,78.5,77.6,1.0226,-0.0256,-0.0818,0.0,0.0,0.0,R
19.1,100.0,0.0,78.5,77.6,1.0229,-0.0257,-0.0829,0.0,0.0,0.0,R
19.1,100.0,0.0,78.5,77.6,1.0232,-0.0268,-0.0832,0.0,0.0,0.0,R
19.0,100.0,0.0,78.5,77.6,1.0229,-0.0278,-0.0823,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.6,1.0229,-0.0274,-0.0818,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.5,1.0212,-0.0276,-0.0817,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.5,1.0222,-0.0274,-0.0827,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.5,1.0223,-0.0267,-0.082,0.0,0.0,0.0,R
19.0,100.0,0.0,78.5,77.4,1.0228,-0.0257,-0.0818,0.0,0.0,0.0,R
19.0,100.0,0.0,78.5,77.4,1.0229,-0.0272,-0.0808,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.3,1.0216,-0.0277,-0.0821,0.0,0.0,0.0,R
18.9,100.0,0.0,78.5,77.2,1.0221,-0.0286,-0.0822,0.0,0.0,0.0,R
18.8,100.0,0.0,78.5,77.2,1.0212,-0.0283,-0.0829,0.0,0.0,0.0,R
18.7,100.0,0.0,78.6,77.2,1.0218,-0.0293,-0.0832,0.0,0.0,0.0,R
18.6,100.0,0.0,78.6,77.1,1.0211,-0.0298,-0.0831,0.0,0.0,0.0,R
18.6,100.0,0.0,78.6,77.1,1.0212,-0.0293,-0.0834,0.0,0.0,0.0,R
18.6,99.9,0.0,78.6,77.1,1.0212,-0.0303,-0.0832,0.0,0.0,0.0,R
18.5,99.8,0.0,78.6,77.0,1.0217,-0.0298,-0.0834,0.0,0.0,0.0,R
18.4,99.9,0.0,78.6,77.0,1.0223,-0.0292,-0.0841,0.0,0.0,0.0,R
18.4,99.9,0.0,78.6,76.9,1.0219,-0.029,-0.0845,0.0,0.0,0.0,R
18.4,100.0,0.0,78.6,76.9,1.023,-0.0281,-0.0846,0.0,0.0,0.0,R
18.5,100.0,0.0,78.6,76.8,1.0231,-0.0286,-0.084,0.0,0.0,0.0,R
18.6,100.0,0.0,78.6,76.8,1.0226,-0.0296,-0.0842,0.0,0.0,0.0,R
18.7,100.0,0.0,78.6,76.7,1.023,-0.0302,-0.0853,0.0,0.0,0.0,R
18.8,100.0,0.0,78.6,76.7,1.0227,-0.0281,-0.0842,0.0,0.0,0.0,R
18.8,100.0,0.0,78.7,76.6,1.0235,-0.0283,-0.0838,0.0,0.0,0.0,R
18.9,100.0,0.0,78.7,76.6,1.0229,-0.0285,-0.0846,0.0,0.0,0.0,R
19.0,100.0,0.0,78.8,76.5,1.0232,-0.0277,-0.0854,0.0,0.0,0.0,R
19.0,100.0,0.0,78.8,76.5,1.0226,-0.0281,-0.0855,0.0,0.0,0.0,R
19.0,100.0,0.0,78.8,76.4,1.0226,-0.0277,-0.0849,0.0,0.0,0.0,R
19.0,100.0,0.0,78.9,76.4,1.0223,-0.029,-0.0852,0.0,0.0,0.0,R
19.0,100.0,0.0,78.9,76.3,1.0227,-0.029,-0.084,0.0,0.0,0.0,R
19.0,100.0,0.0,78.9,76.3,1.0227,-0.0292,-0.0832,0.0,0.0,0.0,R
19.0,99.8,0.0,78.9,76.3,1.0236,-0.0292,-0.0824,0.0,0.0,0.0,R
18.9,99.5,0.0,78.9,76.2,1.0228,-0.0298,-0.0846,0.0,0.0,0.0,R
18.8,99.3,0.0,78.9,76.2,1.0226,-0.0302,-0.0844,0.0,0.0,0.0,R
18.8,99.6,0.0,78.9,76.2,1.0233,-0.0304,-0.0858,0.0,0.0,0.0,R
19.0,99.8,0.0,78.9,76.2,1.0233,-0.0302,-0.0845,0.0,0.0,0.0,R
19.1,99.9,0.0,78.9,76.2,1.0235,-0.0304,-0.085,0.0,0.0,0.0,R
19.1,99.9,0.0,78.9,76.2,1.0224,-0.0302,-0.0856,0.0,0.0,0.0,R
19.1,100.0,0.0,78.9,76.2,1.0229,-0.0308,-0.0861,0.0,0.0,0.0,R
19.1,100.0,0.0,78.9,76.2,1.0223,-0.0316,-0.0861,0.0,0.0,0.0,R
19.0,100.0,0.0,78.9,76.1,1.0224,-0.0309,-0.0846,0.0,0.0,0.0,R
19.2,100.0,0.0,78.9,76.1,1.0233,-0.0281,-0.0854,0.0,0.0,0.0,R
19.4,100.0,0.0,78.9,76.1,1.0235,-0.0267,-0.0855,0.0,0.0,0.0,R
19.6,100.0,0.0,79.0,76.1,1.0247,-0.0269,-0.0851,0.0,0.0,0.0,R
19.7,100.0,0.0,79.0,76.1,1.0255,-0.0278,-0.0833,0.0,0.0,0.0,R
19.6,100.0,0.0,79.0,76.1,1.0242,-0.0266,-0.0835,0.0,0.0,0.0,R
19.6,100.0,0.0,79.1,76.0,1.0247,-0.0273,-0.0866,0.0,0.0,0.0,R
19.7,100.0,0.0,79.1,76.0,1.0235,-0.027,-0.0879,0.0,0.0,0.0,R
19.8,100.0,0.0,79.1,76.0,1.0237,-0.0263,-0.0883,0.0,0.0,0.0,R
19.9,100.0,0.0,79.2,76.0,1.0236,-0.0269,-0.0888,0.0,0.0,0.0,R
20.0,100.0,0.0,79.1,76.0,1.0225,-0.0275,-0.09,0.0,0.0,0.0,R
20.1,100.0,0.0,79.1,76.0,1.0219,-0.0285,-0.0933,0.0,0.0,0.0,R
20.1,100.0,0.0,79.1,76.0,1.0204,-0.03,-0.0964,0.0,0.0,0.0,R
20.1,100.0,0.0,79.2,76.0,1.0196,-0.0317,-0.0977,0.0,0.0,0.0,R
20.1,100.0,0.0,79.2,76.0,1.02,-0.0332,-0.0999,0.0,0.0,0.0,R
20.3,100.0,0.0,79.2,76.1,1.0191,-0.0369,-0.1022,0.0,0.0,0.0,R
20.3,100.0,0.0,79.3,76.1,1.0186,-0.0383,-0.1046,0.0,0.0,0.0,R
20.4,100.0,0.0,79.3,76.1,1.0192,-0.0397,-0.1042,0.0,0.0,0.0,R
20.6,100.0,0.0,79.3,76.1,1.0192,-0.0413,-0.1052,0.0,0.0,0.0,R
20.7,100.0,0.0,79.2,76.1,1.0203,-0.0426,-0.1071,0.0,0.0,0.0,R
21.0,100.0,0.0,79.2,76.1,1.0196,-0.0457,-0.1087,0.0,0.0,0.0,R
21.0,100.0,0.0,79.2,76.2,1.0214,-0.047,-0.1101,0.0,0.0,0.0,R
21.1,100.0,0.0,79.2,76.2,1.0197,-0.0484,-0.1115,0.0,0.0,0.0,R
21.3,100.0,0.0,79.2,76.2,1.0186,-0.05,-0.1148,0.0,0.0,0.0,R
21.4,100.0,0.0,79.2,76.2,1.0153,-0.0535,-0.1162,0.0,0.0,0.0,R
21.5,100.0,0.0,79.1,76.2,1.0137,-0.0556,-0.1165,0.0,0.0,0.0,R
21.6,100.0,0.0,79.1,76.2,1.0128,-0.0579,-0.118,0.0,0.0,0.0,R
21.7,100.0,0.0,79.0,76.3,1.0127,-0.0598,-0.1211,0.0,0.0,0.0,R
21.8,100.0,0.0,79.2,76.3,1.0132,-0.0599,-0.1227,0.0,0.0,0.0,R
21.8,100.0,0.0,79.3,76.3,1.0131,-0.0597,-0.1258,0.0,0.0,0.0,R
21.8,100.0,0.0,79.4,76.3,1.0121,-0.0623,-0.1279,0.0,0.0,0.0,R
21.8,100.0,0.0,79.5,76.4,1.012,-0.0629,-0.1286,0.0,0.0,0.0,R
21.8,100.0,0.0,79.6,76.4,1.0115,-0.0623,-0.1267,0.0,0.0,0.0,R
21.9,100.0,0.0,79.5,76.5,1.0136,-0.0619,-0.126,0.0,0.0,0.0,R
21.9,100.0,0.0,79.4,76.5,1.0117,-0.0624,-0.1257,0.0,0.0,0.0,R
22.0,100.0,0.0,79.4,76.5,1.0132,-0.062,-0.1274,0.0,0.0,0.0,R
22.0,100.0,0.0,79.3,76.5,1.0127,-0.0622,-0.1263,0.0,0.0,0.0,R
22.0,100.0,0.0,79.3,76.5,1.0131,-0.0619,-0.126,0.0,0.0,0.0,R
22.1,100.0,0.0,79.2,76.5,1.0134,-0.0627,-0.127,0.0,0.0,0.0,R
22.1,100.0,0.0,79.1,76.6,1.0131,-0.0619,-0.1264,0.0,0.0,0.0,R
22.2,100.0,0.0,79.0,76.6,1.0149,-0.0605,-0.1264,0.0,0.0,0.0,R
22.3,100.0,0.0,79.0,76.6,1.0137,-0.0601,-0.1261,0.0,0.0,0.0,R
22.3,100.0,0.0,79.0,76.6,1.0142,-0.0592,-0.1264,0.0,0.0,0.0,R
22.3,100.0,0.0,78.9,76.6,1.0139,-0.0595,-0.1273,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.6,1.0132,-0.058,-0.1278,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.6,1.0136,-0.0572,-0.1273,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.6,1.0139,-0.057,-0.1285,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.6,1.0147,-0.0573,-0.129,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.7,1.0131,-0.0573,-0.128,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.7,1.0146,-0.0575,-0.1271,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.7,1.0152,-0.0582,-0.1272,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.8,1.0144,-0.0582,-0.1279,0.0,0.0,0.0,R
22.4,100.0,0.0,78.9,76.8,1.0153,-0.0576,-0.1291,0.0,0.0,0.0,R
22.3,100.0,0.0,78.8,76.8,1.0151,-0.0573,-0.1281,0.0,0.0,0.0,R
22.3,100.0,0.0,78.6,76.8,1.0149,-0.0575,-0.1263,0.0,0.0,0.0,R
22.3,100.0,0.0,78.5,76.9,1.0148,-0.0584,-0.1253,0.0,0.0,0.0,R
22.3,100.0,0.0,78.5,76.9,1.0154,-0.0578,-0.1255,0.0,0.0,0.0,R
22.2,100.0,0.0,78.5,76.9,1.0165,-0.0563,-0.1246,0.0,0.0,0.0,R
22.2,100.0,0.0,78.7,76.9,1.0163,-0.0561,-0.1243,0.0,0.0,0.0,R
22.1,100.0,0.0,79.0,76.9,1.0163,-0.0568,-0.1242,0.0,0.0,0.0,R
22.1,100.0,0.0,79.1,76.9,1.017,-0.0572,-0.1232,0.0,0.0,0.0,R
22.1,100.0,0.0,79.3,76.9,1.0174,-0.0569,-0.1215,0.0,0.0,0.0,R
22.1,100.0,0.0,79.5,76.9,1.0185,-0.0565,-0.1202,0.0,0.0,0.0,R
22.2,100.0,0.0,79.7,77.0,1.0179,-0.0569,-0.1197,0.0,0.0,0.0,R
22.2,100.0,0.0,80.0,77.0,1.018,-0.0583,-0.1217,0.0,0.0,0.0,R
22.2,100.0,0.0,80.1,77.0,1.0175,-0.0595,-0.123,0.0,0.0,0.0,R
22.2,100.0,0.0,80.3,77.0,1.0171,-0.0594,-0.1246,0.0,0.0,0.0,R
22.2,100.0,0.0,80.3,77.0,1.0167,-0.0597,-0.1261,0.0,0.0,0.0,R
22.2,100.0,0.0,80.4,77.0,1.015,-0.0604,-0.1269,0.0,0.0,0.0,R
22.2,100.0,0.0,80.4,77.1,1.0163,-0.061,-0.1264,0.0,0.0,0.0,R
22.2,100.0,0.0,80.5,77.1,1.0165,-0.0612,-0.1245,0.0,0.0,0.0,R
22.2,100.0,0.0,80.5,77.1,1.0162,-0.0627,-0.1243,0.0,0.0,0.0,R
22.2,100.0,0.0,80.5,77.1,1.0157,-0.0631,-0.1239,0.0,0.0,0.0,R
22.1,100.0,0.0,80.6,77.1,1.0153,-0.0636,-0.1243,0.0,0.0,0.0,R
22.1,100.0,0.0,80.6,77.1,1.0148,-0.0646,-0.1237,0.0,0.0,0.0,R
22.1,99.9,0.0,80.7,77.0,1.0152,-0.0667,-0.1231,0.0,0.0,0.0,R
22.1,99.7,0.0,80.8,77.0,1.0138,-0.0676,-0.1222,0.0,0.0,0.0,R
22.1,99.5,0.0,80.9,77.0,1.0143,-0.0688,-0.1227,0.0,0.0,0.0,R
22.1,99.6,0.0,80.9,77.0,1.0132,-0.0685,-0.1227,0.0,0.0,0.0,R
22.1,99.8,0.0,80.9,77.0,1.0132,-0.0694,-0.1231,0.0,0.0,0.0,R
22.1,99.9,0.0,80.9,77.1,1.0126,-0.0716,-0.123,0.0,0.0,0.0,R
22.2,99.9,0.0,80.7,77.0,1.013,-0.0714,-0.1233,0.0,0.0,0.0,R
22.2,100.0,0.0,80.6,77.0,1.0138,-0.0705,-0.1219,0.0,0.0,0.0,R
22.2,100.0,0.0,80.4,77.0,1.0143,-0.0714,-0.1215,0.0,0.0,0.0,R
22.3,100.0,0.0,80.2,77.1,1.0141,-0.0719,-0.1215,0.0,0.0,0.0,R
22.3,100.0,0.0,80.0,77.1,1.014,-0.0722,-0.1212,0.0,0.0,0.0,R
22.3,100.0,0.0,79.8,77.1,1.0135,-0.0719,-0.1196,0.0,0.0,0.0,R
22.3,100.0,0.0,79.6,77.1,1.0137,-0.0711,-0.1193,0.0,0.0,0.0,R
22.4,100.0,0.0,79.4,77.1,1.0142,-0.0714,-0.1204,0.0,0.0,0.0,R
22.4,100.0,0.0,79.2,77.1,1.014,-0.0718,-0.1207,0.0,0.0,0.0,R
22.4,100.0,0.0,79.1,77.1,1.014,-0.0709,-0.1201,0.0,0.0,0.0,R
22.3,99.8,0.0,78.9,77.1,1.0148,-0.07,-0.1193,0.0,0.0,0.0,R
22.3,99.3,0.0,78.8,77.1,1.0146,-0.0697,-0.1187,0.0,0.0,0.0,R
22.3,98.6,0.0,78.7,77.1,1.0145,-0.0707,-0.1193,0.0,0.0,0.0,R
22.2,97.9,0.0,78.6,77.1,1.0151,-0.0707,-0.1202,0.0,0.0,0.0,R
22.2,97.4,0.0,78.6,77.1,1.0154,-0.0702,-0.1194,0.0,0.0,0.0,R
22.2,97.1,0.0,78.6,77.1,1.0158,-0.0697,-0.1188,0.0,0.0,0.0,R
22.2,98.2,0.0,78.5,77.1,1.0152,-0.0703,-0.1194,0.0,0.0,0.0,R
22.2,99.0,0.0,78.5,77.0,1.0151,-0.0713,-0.1194,0.0,0.0,0.0,R
22.2,99.4,0.0,78.4,77.0,1.0153,-0.0708,-0.1181,0.0,0.0,0.0,R
22.2,99.7,0.0,78.3,77.0,1.0148,-0.0708,-0.1176,0.0,0.0,0.0,R
22.3,99.8,0.0,78.2,77.0,1.0151,-0.0714,-0.118,0.0,0.0,0.0,R
22.4,99.9,0.0,78.2,76.9,1.0153,-0.0713,-0.1181,0.0,0.0,0.0,R
22.5,99.9,0.0,78.1,76.9,1.016,-0.0701,-0.1186,0.0,0.0,0.0,R
22.5,100.0,0.0,78.0,76.9,1.0152,-0.0708,-0.1197,0.0,0.0,0.0,R
22.6,100.0,0.0,78.0,76.8,1.0157,-0.0711,-0.1185,0.0,0.0,0.0,R
22.6,100.0,0.0,78.0,76.8,1.0149,-0.0709,-0.1202,0.0,0.0,0.0,R
22.5,100.0,0.0,78.0,76.8,1.0153,-0.0697,-0.1205,0.0,0.0,0.0,R
22.4,100.0,0.0,78.0,76.8,1.0164,-0.0689,-0.1198,0.0,0.0,0.0,R
22.4,100.0,0.0,78.0,76.7,1.0172,-0.0701,-0.119,0.0,0.0,0.0,R
22.3,100.0,0.0,78.0,76.7,1.0169,-0.0715,-0.1192,0.0,0.0,0.0,R
22.2,100.0,0.0,78.0,76.6,1.0163,-0.0713,-0.1184,0.0,0.0,0.0,R
22.0,100.0,0.0,78.0,76.6,1.0157,-0.0713,-0.118,0.0,0.0,0.0,R
21.7,100.0,0.0,78.0,76.5,1.015,-0.0713,-0.1175,0.0,0.0,0.0,R
